MOIS,CLIENT_ID,pret_anterieur,compte_commercial,carte_MC,NSF,PH_autre_FI,sphere_epargne,sphere_financement,sphere_transaction,nb_produit,relation_BNC,vol_MC,vol_epargne,vol_financement,vol_transaction,TEF,mono_produit,PH
30Apr2018 0:00:00,00000000878129,0,0,0,0,0,1,0,1,2,25,,121000,,2370,2,0,0
30Apr2018 0:00:00,00000000920896,0,0,1,0,0,0,0,1,1,13,17380,,,4110,1,1,0
31Dec2018 0:00:00,00000000965399,0,0,1,0,0,0,0,1,1,15,23310,,,1230,1,1,0
30Apr2018 0:00:00,00000000812307,0,0,1,0,1,0,0,1,1,4,20840,,,2910,1,1,0
31Mar2019 0:00:00,00000000943700,0,0,0,0,1,0,0,1,1,13,,,,3900,1,1,0
31Aug2018 0:00:00,00000000788512,0,0,0,0,1,1,0,1,2,8,,156000,,1930,2,0,0
31May2018 0:00:00,00000000750497,0,0,0,0,0,1,1,1,3,4,,198000,490000,2800,3,0,0
31Jul2018 0:00:00,00000000970184,0,0,0,0,0,0,1,0,1,10,,,392000,,1,1,0
30Nov2018 0:00:00,00000000683536,0,0,0,0,0,1,0,1,2,12,,204000,,1680,2,0,0
30Nov2018 0:00:00,00000000888723,0,0,0,0,0,0,0,1,1,10,,,,2440,1,1,0
31Jul2018 0:00:00,00000000772891,0,0,0,0,0,1,0,1,2,6,,95000,,4160,2,0,0
30Sep2018 0:00:00,00000000590798,0,0,1,1,0,0,0,1,1,9,22080,,,2800,1,1,0
31Oct2018 0:00:00,00000000967285,1,0,1,0,1,0,0,1,1,16,22480,,,3840,1,1,0
28Feb2019 0:00:00,00000000769810,0,0,0,0,1,1,0,1,2,8,,112000,,1980,2,0,0
31Mar2018 0:00:00,00000000654490,0,0,0,0,0,0,1,1,2,4,,,658000,1890,2,0,0
31Aug2018 0:00:00,00000000414835,0,0,1,0,0,1,0,1,2,18,16530,174000,,1870,2,0,0
31May2018 0:00:00,00000000826241,0,0,1,0,0,1,0,1,2,2,21970,11000,,1310,2,0,0
30Nov2018 0:00:00,00000000448139,0,0,0,0,1,0,0,1,1,7,,,,2390,1,1,0
30Sep2018 0:00:00,00000000593689,0,1,0,0,1,1,0,1,2,14,,172000,,3460,2,0,0
30Jun2018 0:00:00,00000000901735,0,1,1,1,0,1,0,1,2,8,24570,141000,,330,2,0,0
31Jul2018 0:00:00,00000000036194,0,0,0,0,0,0,0,1,1,8,,,,2190,1,1,0
31Oct2018 0:00:00,00000000704506,0,1,0,0,1,0,0,1,1,13,,,,1520,1,1,0
31May2018 0:00:00,00000000773360,0,0,0,0,0,1,0,1,2,10,,173000,,3190,2,0,0
31Jan2019 0:00:00,00000000881851,0,0,1,0,1,0,1,1,2,20,13120,,605000,2050,2,0,0
30Sep2018 0:00:00,00000000994449,0,0,1,0,1,0,0,1,1,12,20380,,,970,1,1,0
31Mar2019 0:00:00,00000000960693,0,1,1,0,0,1,0,1,2,16,21280,194000,,1400,2,0,1
28Feb2019 0:00:00,00000000545105,1,1,0,0,1,1,1,1,3,8,,181000,382000,100,3,0,0
31Jul2018 0:00:00,00000000863484,0,0,1,0,0,0,0,1,1,9,17610,,,1600,1,1,0
31Jan2019 0:00:00,00000000870843,0,0,1,0,1,1,0,1,2,2,16820,68000,,520,2,0,0
31Jan2019 0:00:00,00000000848312,0,0,1,0,0,1,0,1,2,12,18640,208000,,1140,2,0,0
30Sep2018 0:00:00,00000000986492,0,0,0,0,0,1,0,1,2,8,,118000,,1690,2,0,0
31May2018 0:00:00,00000000774614,0,0,1,0,0,1,0,1,2,14,21160,71000,,1720,2,0,0
30Jun2018 0:00:00,00000000976320,0,0,0,0,0,0,0,1,1,11,,,,1170,1,1,1
31Jan2019 0:00:00,00000000974676,0,0,1,0,0,0,1,1,2,9,21520,,522000,3360,2,0,0
31Dec2018 0:00:00,00000000870945,1,0,1,0,0,0,0,1,2,8,20190,,,1380,1,0,0
31Aug2018 0:00:00,00000000939012,1,0,1,0,1,1,1,1,3,9,21670,174000,670000,3070,3,0,0
28Feb2019 0:00:00,00000000980373,1,1,0,0,0,0,0,1,1,18,,,,830,1,1,0
31Mar2019 0:00:00,00000000909089,0,1,0,0,1,0,0,0,0,9,,,,,0,0,0
31May2018 0:00:00,00000000885192,0,1,0,0,1,1,0,1,3,15,,73000,,1640,2,0,0
30Jun2018 0:00:00,00000000887621,0,0,0,0,1,0,1,1,2,8,,,484000,710,2,0,0
31Mar2018 0:00:00,00000000949224,0,0,1,0,1,0,0,1,3,4,15640,,,2820,1,0,0
30Nov2018 0:00:00,00000000953305,0,0,0,0,0,0,1,1,2,20,,,507000,3930,2,0,0
30Sep2018 0:00:00,00000000957366,0,0,1,0,1,1,0,1,2,14,22130,80000,,2970,2,0,0
31May2018 0:00:00,00000000408142,0,0,0,1,1,0,0,1,2,9,,,,2460,1,0,0
31Jul2018 0:00:00,00000000800840,0,0,0,0,1,1,1,1,3,4,,90000,690000,3550,3,0,0
30Apr2018 0:00:00,00000000927814,1,0,0,0,1,0,1,1,2,16,,,729000,2370,2,0,0
30Apr2018 0:00:00,00000000866268,0,0,0,0,0,0,0,1,1,12,,,,2820,1,1,0
31Oct2018 0:00:00,00000000969668,0,1,0,0,1,1,0,1,2,18,,121000,,3560,2,0,1
30Nov2018 0:00:00,00000000292551,0,0,0,0,0,1,0,1,2,18,,134000,,3960,2,0,0
28Feb2019 0:00:00,00000000928920,0,1,1,0,0,1,0,1,2,4,16570,106000,,2740,2,0,1
31Jul2018 0:00:00,00000000541687,0,0,0,0,0,0,1,1,2,9,,,563000,2150,2,0,0
31Aug2018 0:00:00,00000000975017,0,1,0,0,0,0,0,1,1,11,,,,1070,1,1,0
31Aug2018 0:00:00,00000000976923,0,0,1,0,1,0,0,1,1,13,20680,,,1450,1,1,0
30Jun2018 0:00:00,00000000722168,0,0,0,0,0,0,1,0,1,9,,,567000,,1,1,0
28Feb2019 0:00:00,00000000928522,0,0,0,1,1,0,0,1,3,13,,,,2150,1,0,0
30Apr2018 0:00:00,00000000976767,0,0,0,0,0,1,0,1,3,6,,212000,,3010,2,0,1
31Mar2019 0:00:00,00000000941611,1,0,0,0,1,0,1,1,2,7,,,299000,2830,2,0,0
31Oct2018 0:00:00,00000000232850,0,0,1,0,0,1,0,1,2,17,14030,216000,,1670,2,0,0
30Jun2018 0:00:00,00000000829214,0,0,1,0,0,1,1,1,3,10,17310,141000,411000,2300,3,0,1
31Mar2018 0:00:00,00000000939057,0,0,0,0,1,1,0,1,2,20,,124000,,2010,2,0,0
30Sep2018 0:00:00,00000000596924,0,0,1,0,0,0,0,1,1,11,11070,,,2740,1,1,0
31Mar2018 0:00:00,00000000937523,0,0,0,0,0,1,0,1,2,12,,113000,,3830,2,0,0
31Dec2018 0:00:00,00000000929749,1,0,0,0,1,0,0,1,1,17,,,,100,1,1,0
30Jun2018 0:00:00,00000000993541,0,0,1,0,1,0,1,1,2,9,25370,,771000,1810,2,0,0
31Dec2018 0:00:00,00000000381411,0,0,0,0,1,1,1,0,2,13,,215000,634000,,2,0,0
28Feb2019 0:00:00,00000000117348,0,0,1,0,0,0,0,1,2,10,21610,,,1300,1,0,0
31Jul2018 0:00:00,00000000445384,0,0,0,0,1,1,1,1,3,17,,183000,449000,1590,3,0,1
31Aug2018 0:00:00,00000000868955,0,1,0,1,0,0,0,1,1,14,,,,1540,1,1,0
28Feb2019 0:00:00,00000000831112,0,1,0,0,0,0,0,1,1,6,,,,1840,1,1,0
30Sep2018 0:00:00,00000000829651,0,0,1,0,0,0,0,0,0,16,22990,,,,0,0,0
31Aug2018 0:00:00,00000000972574,1,1,0,0,1,1,0,1,2,17,,166000,,2340,2,0,0
31Mar2018 0:00:00,00000000819170,0,0,0,0,0,1,0,1,2,22,,124000,,2490,2,0,0
30Nov2018 0:00:00,00000000908233,1,0,1,0,1,0,1,1,2,11,17420,,161000,3180,2,0,0
31May2018 0:00:00,00000000919663,0,0,0,0,0,1,1,1,3,12,,148000,533000,1440,3,0,0
30Jun2018 0:00:00,00000000940558,0,1,1,0,1,0,0,1,1,10,19180,,,230,1,1,0
31Jul2018 0:00:00,00000000734826,1,0,0,0,1,0,0,0,0,9,,,,,0,0,0
31Mar2018 0:00:00,00000000965035,0,1,0,0,1,0,0,1,1,14,,,,1210,1,1,0
31Oct2018 0:00:00,00000000438849,0,1,0,0,0,0,1,1,2,0,,,704000,1230,2,0,0
31Jul2018 0:00:00,00000000871589,0,0,1,0,1,0,0,1,1,6,11890,,,2350,1,1,0
31Mar2018 0:00:00,00000000142706,0,0,0,0,0,0,1,1,2,10,,,496000,420,2,0,1
30Sep2018 0:00:00,00000000916825,0,0,0,0,0,1,1,1,3,17,,21000,723000,1650,3,0,0
28Feb2019 0:00:00,00000000715708,0,0,1,0,0,1,1,0,2,0,20000,186000,702000,,2,0,0
31Dec2018 0:00:00,00000000646311,0,0,1,1,1,1,0,1,2,8,15390,159000,,2240,2,0,0
30Sep2018 0:00:00,00000000424613,0,1,0,0,1,0,1,1,2,11,,,549000,3010,2,0,0
31May2018 0:00:00,00000000680122,0,0,1,0,0,0,0,1,3,9,21990,,,100,1,0,0
31Mar2018 0:00:00,00000000832396,0,1,1,0,1,1,0,1,4,13,18400,93000,,350,2,0,0
30Apr2018 0:00:00,00000000435709,0,1,0,0,0,0,0,1,1,11,,,,960,1,1,0
31Mar2018 0:00:00,00000000738640,0,0,0,0,0,0,0,1,1,0,,,,1630,1,1,0
31Aug2018 0:00:00,00000000811839,0,1,0,0,0,0,0,1,1,6,,,,100,1,1,0
31Jan2019 0:00:00,00000000985276,0,0,0,0,0,0,0,1,1,5,,,,2010,1,1,0
31Aug2018 0:00:00,00000000960168,0,0,0,0,0,1,0,1,2,8,,149000,,2250,2,0,0
31Jan2019 0:00:00,00000000804994,0,0,0,0,0,1,0,1,2,11,,80000,,100,2,0,0
31Dec2018 0:00:00,00000000931232,0,0,1,0,0,0,0,1,1,9,26290,,,1200,1,1,0
30Apr2018 0:00:00,00000000941833,0,1,1,1,1,0,1,1,2,10,19850,,506000,1330,2,0,0
31Dec2018 0:00:00,00000000993719,0,0,0,0,0,0,1,1,2,18,,,533000,2260,2,0,0
31Mar2019 0:00:00,00000000970864,1,0,0,0,0,0,0,1,1,17,,,,740,1,1,0
30Apr2018 0:00:00,00000000893799,0,0,1,0,0,0,0,1,1,10,13630,,,740,1,1,0
31May2018 0:00:00,00000000980108,0,0,1,0,0,0,0,1,1,8,14660,,,1760,1,1,1
31Dec2018 0:00:00,00000000536397,0,0,0,0,0,0,0,1,2,11,,,,2740,1,0,0
30Sep2018 0:00:00,00000000293372,0,0,0,0,0,0,0,1,1,14,,,,1350,1,1,0
31Jan2019 0:00:00,00000000938772,1,1,1,0,0,0,0,1,1,10,16240,,,2830,1,1,0
30Jun2018 0:00:00,00000000913972,0,0,0,0,0,0,0,1,2,7,,,,940,1,0,0
31Dec2018 0:00:00,00000000823838,0,0,1,0,0,0,0,1,1,9,16860,,,1540,1,1,0
30Sep2018 0:00:00,00000000113897,0,0,0,0,0,0,0,1,1,1,,,,2350,1,1,0
30Apr2018 0:00:00,00000000990711,0,0,1,0,0,1,0,1,2,16,23460,131000,,1580,2,0,0
30Jun2018 0:00:00,00000000594568,0,0,1,1,1,0,1,1,2,14,23930,,342000,2400,2,0,0
31Oct2018 0:00:00,00000000969235,0,0,0,0,0,1,1,1,3,22,,56000,484000,440,3,0,0
31Mar2018 0:00:00,00000000889247,0,0,0,0,1,1,0,1,2,0,,222000,,3750,2,0,0
31Mar2018 0:00:00,00000000960294,0,1,1,0,0,1,0,1,2,7,17020,144000,,2310,2,0,0
30Jun2018 0:00:00,00000000669995,0,0,0,0,0,0,0,1,1,7,,,,3000,1,1,0
28Feb2019 0:00:00,00000000933419,0,0,1,0,0,0,0,1,1,11,20160,,,1910,1,1,0
28Feb2019 0:00:00,00000000978072,0,0,0,0,0,0,0,0,0,9,,,,,0,0,0
31May2018 0:00:00,00000000817010,0,0,0,0,0,0,0,1,1,8,,,,940,1,1,0
30Sep2018 0:00:00,00000000508365,0,0,1,0,1,1,0,1,2,12,19050,135000,,2020,2,0,0
31Mar2019 0:00:00,00000000771256,0,0,0,0,0,0,0,1,1,11,,,,3100,1,1,0
30Apr2018 0:00:00,00000000977034,1,0,0,0,0,0,0,1,1,5,,,,3700,1,1,0
31Jul2018 0:00:00,00000000676690,0,1,0,0,1,1,0,1,2,16,,121000,,3150,2,0,0
30Jun2018 0:00:00,00000000994407,0,1,1,0,0,0,0,1,1,5,21120,,,3130,1,1,0
28Feb2019 0:00:00,00000000395301,1,0,0,0,0,0,1,1,2,9,,,788000,330,2,0,0
31Mar2019 0:00:00,00000000943745,1,0,0,0,0,0,0,1,5,5,,,,1590,1,0,0
30Nov2018 0:00:00,00000000985417,1,1,0,0,1,0,0,1,2,10,,,,2050,1,0,0
31Oct2018 0:00:00,00000000991044,0,0,0,0,1,0,0,1,1,11,,,,2030,1,1,0
31Dec2018 0:00:00,00000000861632,0,0,1,0,0,0,0,1,1,13,24470,,,1370,1,1,0
31Dec2018 0:00:00,00000000657786,0,0,1,0,1,0,0,0,0,6,20390,,,,0,0,0
30Nov2018 0:00:00,00000000861230,0,0,1,0,0,0,0,0,0,4,17620,,,,0,0,0
31Dec2018 0:00:00,00000000892855,0,0,0,0,0,0,1,1,4,18,,,669000,2620,2,0,0
31Jul2018 0:00:00,00000000039351,0,0,1,0,0,1,0,1,2,17,16470,112000,,2590,2,0,0
31May2018 0:00:00,00000000496489,0,1,1,0,0,1,0,1,2,2,16870,40000,,2680,2,0,0
31Mar2018 0:00:00,00000000435073,0,0,0,0,0,0,0,1,1,3,,,,120,1,1,0
31Jan2019 0:00:00,00000000930035,0,0,0,0,0,1,1,1,3,5,,78000,651000,1490,3,0,0
31Oct2018 0:00:00,00000000831893,0,0,1,0,0,1,0,1,2,14,17570,264000,,1380,2,0,1
30Sep2018 0:00:00,00000000660930,0,0,0,0,1,0,0,0,0,13,,,,,0,0,1
31Jan2019 0:00:00,00000000929633,0,0,1,0,1,0,0,1,1,15,19140,,,3670,1,1,0
30Jun2018 0:00:00,00000000561869,0,0,0,0,0,0,1,1,2,11,,,594000,3110,2,0,0
31Aug2018 0:00:00,00000000964692,0,0,0,0,0,0,1,1,2,15,,,404000,1410,2,0,0
31Dec2018 0:00:00,00000000841169,0,0,1,0,1,0,0,1,1,8,19700,,,1560,1,1,0
30Sep2018 0:00:00,00000000976458,1,1,1,1,0,0,1,1,2,12,19880,,745000,2250,2,0,0
31Aug2018 0:00:00,00000000929486,0,0,0,0,0,1,0,1,2,1,,147000,,810,2,0,0
31Aug2018 0:00:00,00000000928501,0,0,0,0,1,0,0,1,1,6,,,,3890,1,1,0
30Nov2018 0:00:00,00000000096460,0,0,0,0,1,0,1,1,2,15,,,426000,2490,2,0,0
31Mar2018 0:00:00,00000000768623,0,1,1,0,0,1,0,1,2,17,10670,158000,,2550,2,0,0
31Mar2019 0:00:00,00000000915515,0,0,0,0,0,0,0,1,3,9,,,,3470,1,0,1
31Oct2018 0:00:00,00000000459180,0,0,1,0,1,1,0,1,2,5,19850,97000,,1500,2,0,1
31Oct2018 0:00:00,00000000962542,0,0,0,0,0,0,0,1,1,12,,,,2360,1,1,0
31May2018 0:00:00,00000000866801,0,0,0,0,0,1,0,1,3,11,,124000,,2350,2,0,0
30Sep2018 0:00:00,00000000935793,0,0,0,0,0,0,0,1,1,9,,,,3540,1,1,0
30Apr2018 0:00:00,00000000827342,0,0,1,0,0,0,0,0,0,8,16230,,,,0,0,0
31Jan2019 0:00:00,00000000763819,0,0,0,0,1,0,0,1,1,3,,,,1290,1,1,0
31May2018 0:00:00,00000000107225,9,1,1,0,0,0,0,1,1,11,22970,,,4080,1,1,0
30Sep2018 0:00:00,00000000994824,0,0,1,0,0,0,1,1,2,11,19970,,506000,560,2,0,0
31May2018 0:00:00,00000000835031,0,0,1,0,0,0,0,1,1,7,19120,,,2030,1,1,0
28Feb2019 0:00:00,00000000927752,0,1,1,0,1,1,0,1,2,8,10400,207000,,1440,2,0,0
31Jan2019 0:00:00,00000000743132,0,0,1,0,0,1,0,1,2,9,19040,99000,,430,2,0,0
30Jun2018 0:00:00,00000000954843,0,1,1,0,0,0,0,1,1,18,24270,,,3240,1,1,0
31Mar2019 0:00:00,00000000895710,0,0,0,0,0,0,0,1,1,12,,,,2620,1,1,1
31Aug2018 0:00:00,00000000524820,0,1,1,0,0,0,0,1,1,7,18530,,,2210,1,1,1
30Apr2018 0:00:00,00000000872011,0,0,1,1,0,1,0,1,2,7,15910,167000,,1150,2,0,0
31Oct2018 0:00:00,00000000298922,0,1,1,0,0,0,0,1,1,8,17220,,,1830,1,1,0
30Jun2018 0:00:00,00000000918366,0,0,0,1,0,0,0,1,5,8,,,,2700,1,0,0
31Mar2018 0:00:00,00000000979769,1,0,0,0,0,0,0,1,1,15,,,,2680,1,1,0
31Jul2018 0:00:00,00000000992752,0,1,0,0,1,0,0,1,1,9,,,,2760,1,1,0
31Mar2019 0:00:00,00000000758794,0,1,0,0,0,0,0,1,1,7,,,,410,1,1,0
31Mar2019 0:00:00,00000000856681,1,0,1,0,0,1,0,1,2,14,11190,91000,,1730,2,0,0
31Mar2018 0:00:00,00000000841769,0,0,0,0,1,0,0,1,4,13,,,,3670,1,0,0
31Dec2018 0:00:00,00000000617235,0,0,0,0,1,0,0,1,1,5,,,,1850,1,1,0
30Nov2018 0:00:00,00000000002451,0,0,1,0,0,0,1,1,2,6,18520,,621000,2680,2,0,0
30Apr2018 0:00:00,00000000692662,0,0,1,0,0,0,0,1,1,10,24350,,,2120,1,1,0
30Jun2018 0:00:00,00000000795442,0,0,1,0,0,1,1,1,4,8,24540,174000,808000,3910,3,0,0
31Dec2018 0:00:00,00000000972803,0,0,0,0,1,1,0,0,1,8,,130000,,,1,1,0
31Oct2018 0:00:00,00000000393211,0,0,0,0,1,0,1,1,2,13,,,231000,1200,2,0,0
30Nov2018 0:00:00,00000000797146,0,0,0,0,1,0,1,1,2,8,,,515000,1950,2,0,0
30Sep2018 0:00:00,00000000884287,0,0,1,0,0,0,0,1,2,7,21680,,,1530,1,0,0
31Aug2018 0:00:00,00000000305320,0,0,1,0,0,1,1,1,3,10,17300,111000,494000,930,3,0,0
30Apr2018 0:00:00,00000000976926,0,0,1,0,1,1,1,1,3,13,17340,139000,478000,1460,3,0,1
31Jul2018 0:00:00,00000000979412,0,0,0,0,0,1,0,1,2,14,,178000,,1080,2,0,0
30Apr2018 0:00:00,00000000020346,0,0,1,1,0,0,0,1,1,5,21420,,,3380,1,1,0
31Jan2019 0:00:00,00000000102370,0,1,1,0,0,0,0,0,0,10,16330,,,,0,0,0
31Dec2018 0:00:00,00000000407800,0,0,1,0,1,1,0,1,2,12,20310,93000,,1980,2,0,0
31Aug2018 0:00:00,00000000978023,0,0,1,0,0,0,0,1,1,14,25890,,,3160,1,1,0
30Nov2018 0:00:00,00000000515076,0,0,0,0,0,1,1,1,3,11,,109000,238000,260,3,0,0
31Oct2018 0:00:00,00000000901033,1,0,1,0,1,1,0,1,2,7,24080,205000,,350,2,0,0
30Nov2018 0:00:00,00000000691955,1,0,0,0,0,0,1,1,3,19,,,727000,2160,2,0,0
31Mar2018 0:00:00,00000000905032,0,0,0,0,1,0,0,1,1,15,,,,2540,1,1,0
31Mar2018 0:00:00,00000000525604,0,0,0,0,0,0,0,1,1,6,,,,1280,1,1,0
31Mar2018 0:00:00,00000000978014,0,0,0,0,0,0,1,1,2,10,,,328000,2640,2,0,0
31Mar2019 0:00:00,00000000987563,0,1,0,0,0,0,0,1,1,9,,,,1740,1,1,0
28Feb2019 0:00:00,00000000057682,0,0,0,0,0,1,0,1,2,0,,93000,,3260,2,0,0
31Mar2019 0:00:00,00000000869993,0,1,0,0,0,0,0,1,1,6,,,,1960,1,1,0
31Jan2019 0:00:00,00000000688877,0,0,0,0,0,0,0,1,3,1,,,,1730,1,0,0
30Jun2018 0:00:00,00000000611836,0,0,0,0,0,0,1,1,2,12,,,513000,2280,2,0,0
30Nov2018 0:00:00,00000000847784,0,0,1,0,0,0,0,1,1,19,16990,,,3450,1,1,0
30Sep2018 0:00:00,00000000781785,0,0,1,0,0,0,1,1,2,13,16250,,388000,100,2,0,0
31Mar2019 0:00:00,00000000948171,0,0,0,0,1,1,0,1,2,6,,186000,,3500,2,0,0
31Oct2018 0:00:00,00000000295016,0,0,0,0,0,0,1,1,3,10,,,423000,100,2,0,1
30Jun2018 0:00:00,00000000402158,1,0,0,0,0,0,0,1,1,6,,,,2270,1,1,0
28Feb2019 0:00:00,00000000761307,0,0,0,0,0,0,1,1,2,12,,,477000,3310,2,0,1
28Feb2019 0:00:00,00000000562651,0,0,0,0,1,0,0,1,1,9,,,,2460,1,1,0
30Apr2018 0:00:00,00000000019460,0,0,1,0,0,0,0,1,1,11,20320,,,1400,1,1,0
31Aug2018 0:00:00,00000000977735,0,1,0,0,0,1,1,1,3,15,,224000,409000,2840,3,0,0
28Feb2019 0:00:00,00000000922387,0,1,0,0,1,0,0,1,1,9,,,,1680,1,1,0
31Jul2018 0:00:00,00000000859385,0,0,1,0,0,0,0,1,2,7,23600,,,3270,1,0,0
31Dec2018 0:00:00,00000000975142,0,1,0,0,0,1,0,1,2,6,,121000,,3690,2,0,0
30Sep2018 0:00:00,00000000968311,0,0,0,0,1,1,0,1,2,7,,188000,,2760,2,0,0
30Nov2018 0:00:00,00000000881902,0,0,1,0,0,1,1,1,3,14,23100,182000,464000,100,3,0,1
31Jan2019 0:00:00,00000000900584,0,0,0,0,0,0,0,1,1,7,,,,2870,1,1,0
31May2018 0:00:00,00000000802584,0,0,0,0,0,0,0,1,1,13,,,,1280,1,1,0
31Mar2018 0:00:00,00000000895893,0,0,1,0,0,1,0,1,2,13,21350,143000,,2830,2,0,0
31Jan2019 0:00:00,00000000806889,0,0,1,0,0,0,0,1,2,11,16940,,,3790,1,0,0
30Apr2018 0:00:00,00000000879349,0,0,1,0,0,1,0,1,2,8,18820,182000,,1760,2,0,0
30Sep2018 0:00:00,00000000844002,0,0,0,0,1,0,0,1,1,22,,,,530,1,1,0
31Mar2018 0:00:00,00000000598546,0,1,1,0,1,0,0,1,1,5,21610,,,580,1,1,0
31Mar2018 0:00:00,00000000151693,0,0,1,0,0,1,1,0,2,17,19440,212000,458000,,2,0,0
28Feb2019 0:00:00,00000000840105,0,0,1,0,0,0,1,1,2,17,20870,,793000,2270,2,0,1
30Nov2018 0:00:00,00000000833472,0,0,1,0,1,0,0,1,3,10,21360,,,3080,1,0,0
31Oct2018 0:00:00,00000000879731,0,1,1,0,0,0,0,1,2,16,19100,,,2420,1,0,0
28Feb2019 0:00:00,00000000864224,0,0,1,1,1,1,0,1,2,9,20380,123000,,3790,2,0,0
31Dec2018 0:00:00,00000000886541,0,0,0,0,0,0,0,1,1,17,,,,2620,1,1,0
31Mar2019 0:00:00,00000000963045,0,0,0,0,0,1,0,1,2,6,,138000,,1750,2,0,0
30Sep2018 0:00:00,00000000955896,0,0,0,0,1,0,0,1,1,22,,,,1480,1,1,0
31May2018 0:00:00,00000000761488,0,0,0,0,1,0,0,1,2,8,,,,1950,1,0,1
31Jan2019 0:00:00,00000000907560,0,1,0,0,1,1,0,1,2,7,,153000,,2020,2,0,1
28Feb2019 0:00:00,00000000967072,0,0,0,0,0,0,1,1,2,11,,,441000,4350,2,0,1
30Sep2018 0:00:00,00000000102842,0,1,0,0,0,1,0,1,2,9,,84000,,1970,2,0,0
30Apr2018 0:00:00,00000000465619,0,0,1,0,0,0,0,0,0,7,20680,,,,0,0,0
30Apr2018 0:00:00,00000000959666,0,0,0,0,1,1,0,0,1,3,,150000,,,1,1,0
31Jul2018 0:00:00,00000000097630,0,0,0,0,0,0,0,1,1,10,,,,3930,1,1,0
30Nov2018 0:00:00,00000000862799,0,0,0,0,0,0,0,1,1,4,,,,1590,1,1,0
31Aug2018 0:00:00,00000000117142,0,1,0,0,0,0,0,1,1,9,,,,2550,1,1,0
30Nov2018 0:00:00,00000000704547,0,0,0,0,0,0,1,1,2,3,,,569000,3570,2,0,0
31Mar2018 0:00:00,00000000460404,0,0,0,0,0,0,0,1,2,0,,,,2160,1,0,0
30Jun2018 0:00:00,00000000795965,0,1,1,0,0,0,0,1,1,6,8820,,,880,1,1,0
31Dec2018 0:00:00,00000000521118,0,0,0,0,1,1,0,1,2,8,,194000,,1630,2,0,0
31Jan2019 0:00:00,00000000925912,0,0,0,0,0,0,0,1,1,14,,,,1940,1,1,0
30Jun2018 0:00:00,00000000957466,0,0,0,0,0,0,1,1,2,9,,,492000,2610,2,0,0
31Aug2018 0:00:00,00000000616456,0,0,0,0,0,1,0,1,2,14,,105000,,1420,2,0,0
31Oct2018 0:00:00,00000000675304,0,0,0,0,1,0,0,0,0,9,,,,,0,0,0
30Apr2018 0:00:00,00000000914544,0,1,1,0,1,1,0,1,2,4,22260,169000,,1790,2,0,0
28Feb2019 0:00:00,00000000970198,0,0,1,0,0,0,1,1,2,9,25620,,476000,1730,2,0,0
31Jul2018 0:00:00,00000000007989,0,0,0,0,0,0,0,1,1,16,,,,2560,1,1,0
30Nov2018 0:00:00,00000000812324,0,1,1,0,0,1,0,1,2,15,24280,203000,,470,2,0,0
31May2018 0:00:00,00000000976066,0,0,0,0,1,0,0,0,0,14,,,,,0,0,0
30Apr2018 0:00:00,00000000793456,0,0,0,0,0,0,1,1,2,10,,,572000,1880,2,0,1
31Mar2018 0:00:00,00000000807639,0,1,1,0,0,0,1,1,2,1,11270,,564000,1760,2,0,0
30Sep2018 0:00:00,00000000024011,0,0,0,0,1,0,0,1,1,17,,,,3460,1,1,0
31Jul2018 0:00:00,00000000965786,0,1,0,0,0,0,1,1,2,15,,,390000,1970,2,0,0
30Sep2018 0:00:00,00000000576570,0,0,1,0,1,0,0,1,1,10,15910,,,3090,1,1,1
31Jul2018 0:00:00,00000000862530,0,0,0,0,0,0,0,1,1,3,,,,2370,1,1,1
31Mar2019 0:00:00,00000000775088,0,0,0,0,0,0,0,1,1,19,,,,2230,1,1,0
31Mar2018 0:00:00,00000000968536,0,0,0,0,1,0,0,1,1,1,,,,2600,1,1,0
30Nov2018 0:00:00,00000000063388,0,0,0,0,1,0,0,1,1,2,,,,2920,1,1,0
31Oct2018 0:00:00,00000000030680,0,0,0,0,0,0,0,1,1,12,,,,3980,1,1,0
31Mar2019 0:00:00,00000000934190,1,1,1,0,0,1,0,1,12,10,21750,45000,,1230,2,0,0
31Aug2018 0:00:00,00000000903081,0,0,1,0,0,0,1,1,2,12,20010,,658000,690,2,0,1
30Apr2018 0:00:00,00000000905238,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0
31Mar2018 0:00:00,00000000871206,0,0,0,0,1,0,1,1,2,6,,,383000,470,2,0,0
30Jun2018 0:00:00,00000000803404,0,1,1,0,0,0,0,1,1,16,22670,,,1440,1,1,0
31Mar2019 0:00:00,00000000899243,0,1,0,0,0,0,0,1,1,9,,,,2360,1,1,0
31Mar2019 0:00:00,00000000810291,0,0,1,0,0,0,0,1,1,16,20300,,,1000,1,1,0
31Dec2018 0:00:00,00000000486504,0,1,0,0,1,0,0,1,1,6,,,,1730,1,1,0
30Apr2018 0:00:00,00000000969158,0,0,0,1,1,1,0,1,2,0,,136000,,3090,2,0,0
31Aug2018 0:00:00,00000000811891,0,1,0,0,0,1,0,1,2,9,,184000,,520,2,0,0
28Feb2019 0:00:00,00000000880829,0,0,0,0,0,1,0,1,4,6,,165000,,1610,2,0,0
31Oct2018 0:00:00,00000000677751,0,0,1,0,0,0,0,1,5,8,17570,,,2940,1,0,0
30Sep2018 0:00:00,00000000974001,0,0,1,0,0,0,0,1,3,6,23680,,,1790,1,0,0
