MOIS,CLIENT_ID,homme,courriel,Langue_Francais,naissance,logement,profession,nb_enfant,ville,education,age,revenu,revenu_foyer
30Nov2018 0:00:00,00000000900591,0,1,1,0,0,3,0,1,2,39,33000,93000
31Mar2019 0:00:00,00000000740499,0,0,1,0,0,2,0,6,4,72,46000,156000
30Sep2018 0:00:00,00000000983503,1,0,1,0,0,2,0,6,1,61,91000,91000
31Aug2018 0:00:00,00000000938246,1,1,0,0,0,3,0,6,5,58,73000,148000
31Aug2018 0:00:00,00000000940005,1,1,1,1,0,2,2,3,2,54,59000,59000
30Sep2018 0:00:00,00000000910381,1,0,0,0,0,4,0,4,3,32,71000,205000
30Nov2018 0:00:00,00000000915729,1,1,1,0,0,4,0,6,3,44,30000,202000
31Dec2018 0:00:00,00000000955924,0,1,1,0,0,1,0,6,1,46,67000,103000
31May2018 0:00:00,00000000942474,0,1,1,0,0,2,0,3,4,69,68000,112000
31Aug2018 0:00:00,00000000921401,1,0,0,0,1,4,2,6,4,70,43000,288000
31Jul2018 0:00:00,00000000969988,1,0,1,0,1,2,0,3,2,36,98000,98000
28Feb2019 0:00:00,00000000447894,1,1,1,0,0,6,0,6,5,68,73000,73000
31Jul2018 0:00:00,00000000959800,0,0,1,0,0,1,0,6,5,40,76000,169000
30Nov2018 0:00:00,00000000065303,1,1,0,0,0,2,0,5,3,50,37000,150000
30Jun2018 0:00:00,00000000849085,0,0,0,0,0,2,0,5,4,53,63000,160000
31Mar2018 0:00:00,00000000871206,1,1,1,0,0,2,0,3,1,19,48000,268000
31Mar2018 0:00:00,00000000788359,1,1,1,0,0,1,2,6,2,23,62000,98000
31Oct2018 0:00:00,00000000966646,0,0,0,0,0,2,0,1,5,67,83000,89000
31Mar2019 0:00:00,00000000968577,1,1,1,0,0,3,1,4,2,37,33000,33000
31Mar2019 0:00:00,00000000934176,1,1,1,0,0,2,0,6,2,54,62000,227000
30Sep2018 0:00:00,00000000517062,1,1,1,0,0,4,0,6,3,35,52000,70000
28Feb2019 0:00:00,00000000756905,1,0,1,0,0,6,1,6,4,42,28000,28000
31Jan2019 0:00:00,00000000829354,0,0,0,0,1,2,0,6,2,61,109000,137000
31Jul2018 0:00:00,00000000990647,0,1,0,0,1,2,5,5,1,50,26000,203000
31Jan2019 0:00:00,00000000842978,0,0,1,0,0,2,0,4,1,60,49000,136000
28Feb2019 0:00:00,00000000965728,1,1,1,1,1,2,2,6,1,29,36000,273000
31Aug2018 0:00:00,00000000469941,0,1,0,0,0,2,0,5,2,67,23000,194000
30Apr2018 0:00:00,00000000868500,0,1,1,0,1,1,0,6,2,47,76000,98000
31Mar2019 0:00:00,00000000681355,0,1,0,0,0,3,0,6,2,23,30000,30000
31Aug2018 0:00:00,00000000557643,1,1,1,0,0,1,0,6,1,44,42000,42000
31Oct2018 0:00:00,00000000708815,0,1,0,0,0,1,0,6,3,77,34000,131000
31May2018 0:00:00,00000000715161,1,1,1,1,0,3,1,3,3,36,29000,114000
31Mar2018 0:00:00,00000000641567,1,0,0,0,0,6,0,3,4,36,74000,163000
31Aug2018 0:00:00,00000000293425,1,0,1,0,0,4,0,5,4,62,83000,280000
31Jul2018 0:00:00,00000000878226,1,1,1,0,0,2,1,5,5,45,52000,105000
31Mar2018 0:00:00,00000000666819,1,0,1,1,0,3,1,2,2,60,42000,42000
31Jan2019 0:00:00,00000000371959,0,1,0,0,1,3,0,6,1,32,65000,109000
31Aug2018 0:00:00,00000000939364,1,1,0,0,1,2,3,3,3,47,62000,214000
30Apr2018 0:00:00,00000000297684,0,0,1,1,1,1,1,4,1,43,25000,129000
31Mar2018 0:00:00,00000000896630,1,1,1,0,0,1,0,3,5,29,33000,184000
30Apr2018 0:00:00,00000000419289,0,0,1,0,0,2,0,4,1,29,83000,234000
31Dec2018 0:00:00,00000000658631,1,1,1,0,0,1,0,5,3,77,65000,175000
31Jan2019 0:00:00,00000000988885,1,0,0,0,0,2,0,2,3,65,57000,210000
30Apr2018 0:00:00,00000000548376,0,1,1,0,0,1,1,5,1,69,70000,70000
31May2018 0:00:00,00000000960372,0,1,1,0,1,1,0,2,5,46,63000,201000
31Mar2018 0:00:00,00000000907394,0,0,1,0,0,4,0,1,4,50,75000,329000
30Nov2018 0:00:00,00000000903694,0,1,0,0,0,2,2,2,4,40,63000,63000
31Oct2018 0:00:00,00000000805568,1,1,0,1,0,2,1,1,1,43,43000,119000
30Nov2018 0:00:00,00000000683536,1,0,0,0,1,2,0,6,4,56,54000,152000
30Jun2018 0:00:00,00000000994816,0,1,0,0,1,2,0,4,2,27,67000,180000
30Nov2018 0:00:00,00000000767147,1,1,0,1,1,2,1,1,2,33,32000,116000
30Sep2018 0:00:00,00000000985450,0,1,0,0,1,2,0,6,3,33,79000,79000
28Feb2019 0:00:00,00000000857962,0,0,1,0,1,2,0,5,5,46,58000,58000
31May2018 0:00:00,00000000791898,0,1,0,0,0,3,0,6,2,61,79000,237000
31Mar2019 0:00:00,00000000038187,1,0,1,0,1,3,0,5,2,70,91000,91000
31Jan2019 0:00:00,00000000969920,1,1,1,1,0,2,3,6,2,43,47000,226000
30Jun2018 0:00:00,00000000912482,1,0,0,0,0,2,1,1,5,39,47000,140000
31Oct2018 0:00:00,00000000685026,1,1,0,0,0,4,0,6,3,62,42000,42000
30Apr2018 0:00:00,00000000019297,1,1,0,0,1,2,0,5,1,62,68000,68000
31Oct2018 0:00:00,00000000924530,0,1,1,0,0,4,0,5,4,61,35000,125000
31Oct2018 0:00:00,00000000672093,0,1,1,1,0,2,3,2,4,71,58000,58000
31Dec2018 0:00:00,00000000005258,1,0,1,0,0,1,3,6,1,37,47000,168000
31Dec2018 0:00:00,00000000763817,0,1,0,1,0,1,1,1,3,77,84000,84000
31May2018 0:00:00,00000000502463,1,1,0,0,0,2,0,1,5,79,58000,58000
31May2018 0:00:00,00000000794682,0,1,1,0,0,2,0,4,1,54,46000,195000
31Mar2019 0:00:00,00000000421892,1,1,1,1,0,2,1,5,1,27,73000,73000
30Nov2018 0:00:00,00000000940501,1,1,1,1,0,4,1,4,1,28,60000,289000
31Mar2019 0:00:00,00000000986636,0,1,0,1,0,3,3,3,4,62,63000,152000
31Mar2018 0:00:00,00000000926419,1,1,0,0,0,2,4,6,3,44,85000,85000
30Nov2018 0:00:00,00000000809069,1,0,0,0,1,2,1,6,4,56,70000,70000
30Apr2018 0:00:00,00000000756885,0,1,1,0,0,2,5,6,4,53,25000,86000
31May2018 0:00:00,00000000960743,1,0,1,1,0,4,2,6,5,83,57000,150000
31Dec2018 0:00:00,00000000593576,0,0,1,0,0,6,1,6,1,61,69000,69000
31May2018 0:00:00,00000000070800,0,1,0,1,0,3,2,3,1,50,79000,152000
31Dec2018 0:00:00,00000000848161,0,1,0,0,0,1,0,5,1,27,63000,116000
31Oct2018 0:00:00,00000000881855,1,1,0,0,0,6,0,4,1,66,76000,76000
30Apr2018 0:00:00,00000000341267,1,0,1,0,0,5,0,2,3,43,59000,302000
31Dec2018 0:00:00,00000000963001,1,1,0,0,0,1,0,1,1,58,70000,136000
30Jun2018 0:00:00,00000000841648,0,1,1,0,1,5,0,2,2,48,88000,164000
31Jan2019 0:00:00,00000000505570,0,1,0,1,0,6,3,5,2,40,69000,69000
31May2018 0:00:00,00000000743976,0,1,1,0,1,2,0,5,1,27,41000,100000
30Jun2018 0:00:00,00000000667254,0,1,0,1,0,3,2,3,2,46,40000,140000
30Sep2018 0:00:00,00000000910316,1,1,1,0,1,1,0,5,3,68,17000,183000
31Oct2018 0:00:00,00000000966218,1,1,1,0,0,2,5,1,1,67,83000,194000
31Jan2019 0:00:00,00000000778323,1,0,1,0,1,3,0,5,1,77,41000,117000
31Mar2019 0:00:00,00000000311464,1,0,1,0,1,2,0,3,1,55,38000,164000
30Nov2018 0:00:00,00000000834405,1,0,0,0,0,1,0,5,3,48,102000,102000
30Nov2018 0:00:00,00000000928324,0,1,0,0,1,3,0,4,4,45,64000,182000
31May2018 0:00:00,00000000933907,1,1,0,0,0,2,0,1,5,37,61000,121000
31Mar2019 0:00:00,00000000858847,0,1,0,0,0,2,0,4,1,29,112000,112000
31Mar2018 0:00:00,00000000942431,1,1,0,1,0,2,1,6,1,72,83000,83000
31Aug2018 0:00:00,00000000643139,1,1,1,0,0,4,0,1,4,69,47000,47000
31Mar2019 0:00:00,00000000907862,1,0,1,0,0,4,0,6,5,60,41000,120000
28Feb2019 0:00:00,00000000875611,0,1,0,0,1,2,4,6,1,65,46000,75000
31Jul2018 0:00:00,00000000656636,1,0,0,0,1,3,4,6,1,66,75000,77000
31Mar2018 0:00:00,00000000891916,0,1,1,0,0,3,0,5,1,70,67000,71000
31Oct2018 0:00:00,00000000980467,0,0,0,0,0,3,0,6,1,59,57000,239000
31Mar2018 0:00:00,00000000954290,1,0,1,0,0,1,0,6,3,999,64000,273000
31May2018 0:00:00,00000000975507,0,1,1,0,0,3,0,5,3,29,69000,114000
30Jun2018 0:00:00,00000000812265,1,0,1,0,0,3,0,5,3,28,65000,115000
30Nov2018 0:00:00,00000000562536,1,1,1,0,0,4,0,4,4,30,41000,43000
31May2018 0:00:00,00000000967972,1,1,0,0,0,1,3,3,4,41,10000,158000
31Mar2018 0:00:00,00000000950882,0,1,1,0,0,2,0,6,5,21,82000,82000
31Oct2018 0:00:00,00000000914093,0,0,0,0,0,3,1,1,1,68,76000,76000
30Jun2018 0:00:00,00000000987762,1,1,0,0,0,3,3,2,4,68,58000,255000
31May2018 0:00:00,00000000851050,1,1,1,0,0,5,0,4,1,46,84000,238000
31Aug2018 0:00:00,00000000653246,1,0,0,1,0,2,2,5,1,47,94000,139000
30Apr2018 0:00:00,00000000773613,0,1,0,0,0,4,0,3,1,27,33000,33000
30Jun2018 0:00:00,00000000795442,1,1,1,0,1,6,0,6,2,27,76000,80000
30Jun2018 0:00:00,00000000964859,0,1,0,0,0,3,0,4,1,33,68000,68000
31Mar2018 0:00:00,00000000929143,0,0,0,0,1,2,0,6,1,28,73000,73000
30Apr2018 0:00:00,00000000698021,0,0,1,0,1,3,2,3,2,25,108000,191000
31Dec2018 0:00:00,00000000978985,1,1,1,0,1,6,0,6,5,38,79000,197000
31Dec2018 0:00:00,00000000858605,1,1,1,0,0,3,0,6,3,30,50000,50000
30Sep2018 0:00:00,00000000874041,1,1,1,1,0,5,2,2,2,40,43000,154000
30Sep2018 0:00:00,00000000863698,0,1,0,0,0,3,0,4,3,70,48000,167000
30Jun2018 0:00:00,00000000684966,1,1,1,0,1,3,1,1,3,41,78000,208000
31Jul2018 0:00:00,00000000867961,0,1,0,0,0,4,0,6,1,40,40000,180000
31Jan2019 0:00:00,00000000729283,1,1,1,0,0,2,0,2,5,57,71000,71000
30Jun2018 0:00:00,00000000366207,1,1,1,0,0,2,0,3,1,42,51000,51000
30Jun2018 0:00:00,00000000986464,0,1,1,0,0,2,0,5,3,33,86000,86000
31Jul2018 0:00:00,00000000704193,0,1,0,1,0,1,2,2,2,50,39000,73000
31Jan2019 0:00:00,00000000662579,1,1,0,0,0,2,0,6,4,30,31000,114000
31Dec2018 0:00:00,00000000078915,0,1,0,0,1,2,5,2,3,39,68000,68000
31May2018 0:00:00,00000000760081,1,1,0,0,1,4,0,5,1,40,75000,258000
31Mar2019 0:00:00,00000000540131,1,1,1,1,0,3,4,6,2,60,91000,91000
30Apr2018 0:00:00,00000000019460,1,1,1,0,1,3,0,6,3,30,55000,175000
30Apr2018 0:00:00,00000000716174,1,1,0,0,1,5,0,5,2,45,90000,184000
30Jun2018 0:00:00,00000000959382,1,0,1,0,1,2,0,6,1,27,62000,62000
31May2018 0:00:00,00000000944537,1,0,1,0,0,2,3,3,1,62,37000,140000
30Sep2018 0:00:00,00000000077846,0,1,0,0,0,1,0,6,4,40,56000,109000
31May2018 0:00:00,00000000241725,1,1,1,0,0,4,0,6,1,47,83000,160000
31Jul2018 0:00:00,00000000067424,1,1,1,1,0,2,2,6,2,56,74000,74000
31Jul2018 0:00:00,00000000685403,1,1,1,0,0,2,5,2,1,55,54000,162000
31Jul2018 0:00:00,00000000340357,1,0,0,0,0,3,0,4,5,54,51000,51000
31Mar2018 0:00:00,00000000533366,0,1,1,0,0,3,2,6,4,57,68000,344000
31Mar2018 0:00:00,00000000864543,1,0,1,0,1,3,0,6,1,45,26000,119000
31Dec2018 0:00:00,00000000679194,0,1,1,0,1,1,0,4,5,43,70000,90000
31Jul2018 0:00:00,00000000639154,0,0,1,0,0,1,0,1,1,27,109000,109000
30Jun2018 0:00:00,00000000783237,1,1,1,0,0,4,0,4,1,38,85000,151000
30Sep2018 0:00:00,00000000661020,0,1,1,0,0,2,3,1,2,81,47000,218000
28Feb2019 0:00:00,00000000818969,1,0,0,0,0,1,4,1,1,82,29000,232000
31Jan2019 0:00:00,00000000990500,1,0,1,0,0,2,0,5,2,61,56000,122000
31May2018 0:00:00,00000000834846,1,1,1,1,0,2,2,4,3,23,70000,171000
31Jan2019 0:00:00,00000000244440,1,0,1,1,0,3,2,5,4,25,81000,262000
31Jul2018 0:00:00,00000000626223,0,1,0,0,0,2,0,5,1,32,59000,249000
30Apr2018 0:00:00,00000000784772,1,0,1,0,1,5,3,5,1,65,17000,17000
31Oct2018 0:00:00,00000000780582,0,1,0,0,0,1,0,6,4,67,52000,91000
31Oct2018 0:00:00,00000000984857,1,1,0,1,1,2,2,4,1,59,62000,90000
31Mar2019 0:00:00,00000000963902,1,1,1,1,1,5,2,5,2,49,47000,47000
31Jul2018 0:00:00,00000000875098,0,0,0,1,0,2,4,3,1,48,62000,101000
31Aug2018 0:00:00,00000000811493,0,1,1,0,0,4,0,1,1,58,60000,60000
31Mar2019 0:00:00,00000000972247,0,1,1,0,0,6,0,3,2,50,66000,196000
31Jan2019 0:00:00,00000000876660,0,1,1,0,1,1,0,3,4,37,59000,59000
31Mar2019 0:00:00,00000000992025,1,1,0,1,1,2,2,4,4,25,83000,83000
31Jul2018 0:00:00,00000000991544,0,1,1,0,0,2,1,2,1,33,49000,50000
30Sep2018 0:00:00,00000000324026,1,0,0,0,0,5,3,6,1,37,86000,198000
31Jul2018 0:00:00,00000000958770,1,1,1,1,0,2,3,1,3,34,92000,185000
31Mar2019 0:00:00,00000000826058,1,1,0,0,1,2,3,5,1,70,69000,102000
30Jun2018 0:00:00,00000000968353,1,0,1,1,1,5,2,4,1,38,83000,83000
31Oct2018 0:00:00,00000000793144,1,1,0,0,1,2,0,5,1,52,55000,55000
31Oct2018 0:00:00,00000000759572,0,1,1,0,0,1,0,6,5,57,13000,46000
28Feb2019 0:00:00,00000000943864,1,0,1,1,0,2,2,6,3,20,50000,50000
30Nov2018 0:00:00,00000000982742,0,0,1,0,0,1,1,1,4,47,74000,98000
31May2018 0:00:00,00000000667377,0,0,1,0,0,2,0,5,4,54,52000,123000
31May2018 0:00:00,00000000988436,1,1,1,0,1,2,0,1,4,52,47000,236000
30Nov2018 0:00:00,00000000986916,1,1,1,1,1,2,3,1,1,38,48000,110000
30Jun2018 0:00:00,00000000932609,1,1,0,0,0,3,0,4,5,59,59000,59000
30Sep2018 0:00:00,00000000946777,1,1,0,0,1,1,0,6,1,74,75000,352000
31Jan2019 0:00:00,00000000846503,1,1,0,0,1,3,0,6,1,46,61000,115000
31Mar2019 0:00:00,00000000965237,0,0,1,0,0,4,0,4,1,23,28000,165000
31Mar2019 0:00:00,00000000916673,1,0,1,1,0,6,4,1,1,51,74000,87000
30Jun2018 0:00:00,00000000352439,0,1,1,0,0,4,0,4,3,65,90000,90000
31Jul2018 0:00:00,00000000474808,0,1,0,0,0,5,1,1,4,34,90000,90000
31Mar2019 0:00:00,00000000732092,1,1,0,0,0,1,0,1,2,48,51000,174000
30Jun2018 0:00:00,00000000636025,0,1,0,0,1,2,0,3,3,56,42000,152000
31Jan2019 0:00:00,00000000470496,1,1,1,0,1,4,0,5,3,33,23000,252000
30Sep2018 0:00:00,00000000163991,0,1,0,1,0,1,2,2,2,58,64000,305000
31Oct2018 0:00:00,00000000798938,0,1,1,1,1,2,1,4,4,35,45000,138000
31Jan2019 0:00:00,00000000930001,0,1,0,1,0,5,2,1,5,27,72000,159000
30Sep2018 0:00:00,00000000989000,0,0,1,0,0,1,0,1,5,46,52000,196000
31Jan2019 0:00:00,00000000301873,0,1,1,0,0,2,0,6,5,46,44000,309000
28Feb2019 0:00:00,00000000956935,0,1,1,0,1,2,0,1,3,55,68000,201000
30Apr2018 0:00:00,00000000914351,1,1,0,0,0,2,0,2,1,25,37000,49000
31Mar2019 0:00:00,00000000915515,0,1,0,0,0,4,0,6,5,45,25000,394000
30Jun2018 0:00:00,00000000414879,1,0,1,0,0,4,0,1,3,47,73000,233000
31Oct2018 0:00:00,00000000968547,1,1,1,0,1,2,0,2,5,67,52000,52000
31Oct2018 0:00:00,00000000860655,1,1,0,0,0,2,0,5,5,52,73000,183000
30Jun2018 0:00:00,00000000981028,0,0,0,0,0,2,1,4,4,19,64000,64000
31Jul2018 0:00:00,00000000904753,1,1,0,0,0,2,0,6,5,54,26000,278000
30Sep2018 0:00:00,00000000951452,1,1,1,0,0,4,5,6,5,35,78000,78000
31Aug2018 0:00:00,00000000969306,0,1,0,0,0,5,0,1,5,35,57000,224000
30Nov2018 0:00:00,00000000941016,0,1,0,0,0,2,0,5,1,28,44000,136000
31Dec2018 0:00:00,00000000980658,0,0,1,1,0,1,4,5,2,44,58000,192000
30Apr2018 0:00:00,00000000954404,1,1,0,0,0,4,0,1,1,60,71000,172000
31Mar2019 0:00:00,00000000956482,1,0,1,0,0,5,0,3,4,29,62000,211000
31Aug2018 0:00:00,00000000644138,0,0,1,0,0,4,0,5,1,31,30000,126000
31Jul2018 0:00:00,00000000992399,0,0,1,0,0,6,0,6,1,87,80000,80000
31Aug2018 0:00:00,00000000035584,0,0,0,0,0,3,1,4,1,85,55000,104000
31Mar2018 0:00:00,00000000972912,0,1,1,0,0,3,0,6,5,52,72000,224000
31May2018 0:00:00,00000000301862,1,1,0,1,0,1,3,6,3,48,72000,72000
31Aug2018 0:00:00,00000000770204,0,1,1,0,0,1,1,1,3,26,52000,127000
31Aug2018 0:00:00,00000000889390,1,1,1,0,0,2,1,4,5,47,68000,72000
31Mar2019 0:00:00,00000000935960,1,1,1,1,0,4,2,6,1,40,42000,169000
31Aug2018 0:00:00,00000000975726,0,0,1,0,0,2,3,6,4,62,25000,190000
31Jul2018 0:00:00,00000000847020,1,1,1,0,0,1,4,6,1,37,34000,286000
28Feb2019 0:00:00,00000000987421,1,1,1,1,1,6,1,1,3,37,73000,73000
31Aug2018 0:00:00,00000000123176,1,1,0,0,1,1,0,5,4,28,22000,166000
30Nov2018 0:00:00,00000000987237,1,1,1,0,0,2,0,5,1,81,41000,150000
31Mar2018 0:00:00,00000000944987,0,0,1,0,1,2,0,4,1,80,65000,65000
31Mar2018 0:00:00,00000000689870,1,0,1,1,0,2,4,3,1,84,71000,188000
28Feb2019 0:00:00,00000000810107,0,0,0,0,0,1,2,3,2,33,79000,79000
30Jun2018 0:00:00,00000000694027,0,0,1,1,0,2,4,4,5,67,71000,104000
30Nov2018 0:00:00,00000000291579,1,1,1,1,0,2,2,5,4,44,51000,51000
30Sep2018 0:00:00,00000000994449,1,1,0,0,0,2,0,1,1,33,66000,84000
31Dec2018 0:00:00,00000000829364,1,1,1,0,0,2,0,5,1,50,45000,145000
28Feb2019 0:00:00,00000000665015,1,0,0,0,0,2,0,4,1,87,69000,69000
30Apr2018 0:00:00,00000000947198,1,1,1,0,0,3,0,2,2,42,70000,176000
30Jun2018 0:00:00,00000000895783,1,1,0,0,0,1,0,6,4,22,42000,64000
31Jul2018 0:00:00,00000000990908,1,1,0,0,0,2,0,3,1,39,85000,85000
31Dec2018 0:00:00,00000000892855,0,0,1,1,0,3,4,5,1,62,38000,116000
31Dec2018 0:00:00,00000000894970,0,1,0,0,0,6,3,3,1,71,61000,182000
30Jun2018 0:00:00,00000000154924,1,1,1,0,1,3,0,2,4,66,19000,142000
31Jan2019 0:00:00,00000000755293,1,0,0,0,0,1,0,6,1,58,65000,138000
31Jul2018 0:00:00,00000000844166,1,1,1,0,0,5,0,6,1,54,62000,62000
31May2018 0:00:00,00000000986377,0,1,0,0,1,6,1,1,1,45,24000,24000
31Jan2019 0:00:00,00000000317287,1,0,1,1,0,3,2,6,2,70,57000,139000
31Oct2018 0:00:00,00000000914272,0,1,1,0,0,4,0,5,3,34,75000,88000
31Oct2018 0:00:00,00000000045003,0,1,1,0,0,1,2,6,4,25,84000,84000
31Mar2018 0:00:00,00000000673253,0,1,0,0,1,6,2,5,1,82,56000,83000
31Mar2019 0:00:00,00000000335365,1,1,1,0,0,3,5,5,5,79,51000,151000
31Dec2018 0:00:00,00000000488420,1,0,0,0,0,1,0,4,5,207,94000,206000
30Nov2018 0:00:00,00000000931179,1,1,0,0,1,3,0,4,5,44,78000,201000
30Jun2018 0:00:00,00000000802980,0,1,0,1,0,3,3,4,2,31,57000,119000
31May2018 0:00:00,00000000102132,0,0,0,1,0,1,2,1,2,82,43000,151000
30Nov2018 0:00:00,00000000966090,0,1,0,0,0,1,0,4,1,35,116000,116000
30Nov2018 0:00:00,00000000897849,1,0,1,1,0,4,6,4,1,57,77000,82000
31Mar2018 0:00:00,00000000009611,0,0,1,0,1,1,0,6,4,53,41000,41000
30Jun2018 0:00:00,00000000736645,1,1,0,0,0,2,2,3,3,54,69000,93000
31Jul2018 0:00:00,00000000752485,1,1,0,1,1,2,1,4,5,40,56000,267000
31Jan2019 0:00:00,00000000950546,0,1,0,1,0,1,1,6,1,81,48000,48000
31Jan2019 0:00:00,00000000595945,0,1,1,1,0,2,1,5,5,999,70000,152000
30Nov2018 0:00:00,00000000885252,0,1,1,0,1,2,4,6,4,57,72000,147000
31Jul2018 0:00:00,00000000961212,0,1,1,0,0,2,0,2,5,43,81000,108000
31Aug2018 0:00:00,00000000867953,0,1,1,0,1,3,0,3,4,68,75000,102000
30Nov2018 0:00:00,00000000624199,1,1,1,0,0,1,0,5,1,29,50000,198000
31Jan2019 0:00:00,00000000319666,0,1,1,0,0,1,2,5,1,29,37000,194000
28Feb2019 0:00:00,00000000985022,1,1,0,0,1,3,0,5,5,51,35000,156000
31Jul2018 0:00:00,00000000846288,0,0,1,1,0,3,1,6,2,61,45000,203000
30Sep2018 0:00:00,00000000351352,1,0,1,0,0,1,0,1,1,31,58000,138000
30Nov2018 0:00:00,00000000554724,1,1,1,0,0,2,0,4,3,41,39000,70000
30Nov2018 0:00:00,00000000641406,0,1,1,0,1,1,0,2,2,19,31000,86000
31Oct2018 0:00:00,00000000473696,0,1,0,0,0,1,0,5,1,43,70000,138000
31Dec2018 0:00:00,00000000487687,1,1,1,1,1,2,3,5,1,52,63000,248000
30Nov2018 0:00:00,00000000508073,0,0,0,1,0,5,1,4,5,27,40000,178000
30Nov2018 0:00:00,00000000939292,1,1,1,0,0,4,0,4,1,52,35000,35000
31Jan2019 0:00:00,00000000959420,1,1,1,0,0,5,0,6,5,35,82000,82000
30Sep2018 0:00:00,00000000805796,0,0,1,0,0,2,0,6,1,71,73000,73000
31Oct2018 0:00:00,00000000991119,0,1,0,0,1,2,0,3,1,77,52000,140000
31Mar2018 0:00:00,00000000702082,0,1,0,0,0,2,0,6,5,35,47000,47000
31Mar2018 0:00:00,00000000420972,0,1,1,1,1,4,1,5,5,41,70000,79000
30Apr2018 0:00:00,00000000890441,0,0,0,0,1,2,0,1,1,75,63000,172000
30Apr2018 0:00:00,00000000946540,1,0,1,0,0,2,0,5,1,39,42000,242000
31Oct2018 0:00:00,00000000922825,1,0,1,1,0,2,2,6,5,34,44000,116000
31Jul2018 0:00:00,00000000812850,1,1,1,0,1,6,0,2,2,27,47000,47000
28Feb2019 0:00:00,00000000109307,1,1,0,0,0,4,0,6,5,57,52000,231000
30Nov2018 0:00:00,00000000982978,1,1,1,0,0,3,0,1,4,74,36000,36000
31Oct2018 0:00:00,00000000809928,1,0,1,0,0,3,0,1,2,33,15000,224000
30Apr2018 0:00:00,00000000799454,0,1,0,1,1,3,1,4,3,31,65000,65000
28Feb2019 0:00:00,00000000013428,0,1,0,0,0,6,0,2,4,55,52000,198000
31Mar2019 0:00:00,00000000726559,1,1,0,0,1,6,0,1,3,84,50000,131000
30Nov2018 0:00:00,00000000378692,1,1,0,0,1,2,3,4,1,90,53000,198000
31Jul2018 0:00:00,00000000776313,1,1,1,0,1,3,0,1,4,53,42000,55000
30Sep2018 0:00:00,00000000852636,1,0,1,1,0,2,2,1,5,55,78000,152000
30Jun2018 0:00:00,00000000449810,1,1,1,0,1,6,0,2,3,38,69000,96000
31Oct2018 0:00:00,00000000801672,1,1,1,0,0,1,0,5,3,65,84000,133000
28Feb2019 0:00:00,00000000549249,1,1,0,0,0,3,0,3,1,55,74000,115000
30Jun2018 0:00:00,00000000973983,1,1,1,0,0,6,0,1,3,999,60000,102000
31May2018 0:00:00,00000000549602,1,1,0,0,1,1,0,6,5,57,59000,165000
30Sep2018 0:00:00,00000000822056,0,1,0,0,0,4,0,3,1,71,44000,181000
31Jan2019 0:00:00,00000000936016,0,1,0,0,1,5,0,2,5,22,71000,192000
31Jul2018 0:00:00,00000000950630,0,1,1,1,1,2,3,6,4,61,41000,41000
31Mar2019 0:00:00,00000000855956,0,1,1,0,1,3,0,2,5,30,75000,196000
31Mar2019 0:00:00,00000000511819,1,1,1,0,0,1,0,6,1,41,73000,310000
31Oct2018 0:00:00,00000000091656,1,1,1,1,0,2,1,5,3,71,83000,83000
30Apr2018 0:00:00,00000000484505,0,1,1,0,1,1,1,6,4,51,66000,66000
30Nov2018 0:00:00,00000000972606,1,1,0,0,1,2,5,5,1,46,91000,194000
31Mar2018 0:00:00,00000000778418,0,1,0,0,1,2,0,6,2,55,41000,89000
30Nov2018 0:00:00,00000000845151,1,1,1,0,1,2,2,6,5,45,70000,70000
31Aug2018 0:00:00,00000000957135,0,1,1,0,0,3,1,5,1,72,54000,54000
31May2018 0:00:00,00000000990755,0,1,1,0,1,2,0,5,4,53,63000,306000
28Feb2019 0:00:00,00000000349154,0,1,1,0,1,1,0,6,1,68,110000,110000
31Mar2018 0:00:00,00000000959662,1,1,0,0,0,6,2,1,4,28,63000,96000
30Nov2018 0:00:00,00000000992950,1,1,1,0,0,1,4,6,3,51,74000,109000
30Nov2018 0:00:00,00000000392676,1,1,0,0,0,5,0,3,3,71,61000,329000
31Jul2018 0:00:00,00000000552858,1,1,1,0,0,3,1,4,3,72,67000,111000
30Jun2018 0:00:00,00000000907262,1,1,0,0,0,1,0,2,4,57,48000,48000
31Jan2019 0:00:00,00000000954188,0,1,1,0,0,3,1,4,1,45,40000,59000
31Jul2018 0:00:00,00000000842192,0,0,1,0,1,3,0,6,2,67,67000,67000
28Feb2019 0:00:00,00000000978072,0,1,0,0,0,3,0,6,4,62,43000,157000
31Aug2018 0:00:00,00000000801717,0,1,1,0,1,4,0,3,1,999,39000,239000
31Mar2018 0:00:00,00000000938667,0,1,1,0,0,5,0,1,4,47,66000,66000
31Mar2018 0:00:00,00000000645206,0,1,0,0,0,4,3,6,4,72,32000,176000
30Nov2018 0:00:00,00000000519728,0,0,1,0,1,1,0,6,1,48,53000,176000
30Sep2018 0:00:00,00000000937069,1,1,1,1,0,1,2,3,5,28,92000,92000
31Mar2018 0:00:00,00000000914216,1,1,0,1,0,2,2,6,1,54,96000,151000
30Jun2018 0:00:00,00000000821835,1,0,0,1,0,5,4,4,1,68,65000,136000
31Mar2019 0:00:00,00000000979681,0,1,0,1,0,2,2,5,2,61,71000,245000
31Jan2019 0:00:00,00000000877657,1,1,1,0,0,1,1,5,5,27,32000,223000
28Feb2019 0:00:00,00000000641196,1,1,0,1,0,2,2,4,1,29,58000,68000
